;Diametro;Largo_Trozo;Curv_Prim;Altura_Corte;Ancho_Corte;Patron_Corte;Solucion;Kerf_Matrices;Kerf_Interior_H;Kerf_Interior_V;Kerf_Lateral;Denominacion_patron;N_Corte_Horizontal;N_Corte_Vertical;Total_Matrices;N_Matriz;Multiplicador_Horizontal;Multiplicador_Vertical;Corte_Lateral;ID_Corte_Lateral;SKU;Fibra;Espesor;Ancho;Largo;M2_Trozo;M3_Trozo;M2_SKU;M3_SKU;Astilla_M3;Aserrin_M2;Aserrin_M3;Rendimiento_SKU;Rendimiento_basa;Rendimiento_Central_Lateral;Pos_x;Pos_y;Pendiente;A1;A2;Diam_Altura_Corte;Orientacion;Altura_Corte2;Id_sol_lat;Id_comb;ID_SOL_LAT;Combinacion;Lat_Orientacion;Id_Trozo;Id_trozo_Patron;Cat_SKU;Solucion_Completa_Patron;Cat_Solucion_Completa_Patron;Pos_x2;Pos_y2;Pos_x3;Pos_y3;Pos_x4;Pos_y4;Diametro_mm;Id_Trozo_Cortes1;Id_Trozo_Cortes2;Id_Trozo_Cortes3;Id_Trozo_Cortes4;Cant_limpio_xP1;Cant_limpio_yP1;Cant_LimpioTotalP1;Cant_limpio_xP2;Cant_limpio_yP2;Cant_LimpioTotalP2;Cant_limpio_xP3;Cant_limpio_yP3;Cant_LimpioTotalP3;Cant_limpio_xP4;Cant_limpio_yP4;Cant_LimpioTotalP4;Cant_LimpioTotal;Grado;tiempo_c_botella[trz/min];maq_c_botella;Planta;Piezas;Diam_Largo;Diam_Largo_curv;M3_SKU_Distr;Piezas_Distr;M3_Trozo_Distr;Tpo_c_botella_distr;Buzon;Buzon_Factor;Solucion_Completa_Buzon;Cat_Solucion_Completa
374;26;4,9;0,0;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,33124000000000003;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;-80,1;53,25;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_2;12,0;-80,1;75,75;-2,0999999999999943;53,25;-2,0999999999999943;75,75;260,0;26.0_4.9_0.0_-80.1_53.25;26.0_4.9_0.0_-80.1_75.75;26.0_4.9_0.0_-2.0999999999999943_53.25;26.0_4.9_0.0_-2.0999999999999943_75.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_2;4
375;26;4,9;0,0;160,2;151,5;168.0_151.5;2;4,5;3;4,2;0;0;0;0;2;2;2;3;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023499000000000003;0,33124000000000003;0,001755;0,0071955;0,0;0,0005949;0,0;0,746840291076216;0;0;2,1000000000000085;53,25;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_2;12,0;2,1000000000000085;75,75;80,10000000000001;53,25;80,10000000000001;75,75;260,0;26.0_4.9_0.0_2.1000000000000085_53.25;26.0_4.9_0.0_2.1000000000000085_75.75;26.0_4.9_0.0_80.10000000000001_53.25;26.0_4.9_0.0_80.10000000000001_75.75;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_2;4
376;26;4,9;0,0;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;0;L_Grado_B_39.6_80.0_4900;L;39,6;80,0;4900;0,6433800496838977;0,33124000000000003;0,0;0,0155232;0,0;0,0;0,0019301401490516;0,0;0;0;-52,1760011882858;79,5;0;0;0;26.0_168.0;0;168,0;26.0_4.9_0.0_168.0_153.0;153.0_39.6_79.5;26.0_4.9_0.0_168.0_153.0_153.0_39.6_79.5;0,0;H;26.0_4.9_0.0;26.0_4.9_0.0_168.0_153.0;23,0;26.0_4.9_0.0_4;13,0;-52,1760011882858;119,1;27,823998811714198;79,5;27,823998811714198;119,1;260,0;26.0_4.9_0.0_-52.1760011882858_79.5;26.0_4.9_0.0_-52.1760011882858_119.1;26.0_4.9_0.0_27.823998811714198_79.5;26.0_4.9_0.0_27.823998811714198_119.1;;;;;;;;;;;;;;Grado_B;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;4,554479583126333e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
377;26;4,9;0,0;168,0;153,0;168.0_153.0;4;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;10;L_Grado_B_39.6_80.0_4900;L;39,6;80,0;4900;0,6423700644706917;0,33124000000000003;0,0;0,0155232;0,0;0,0;0,001927110193412;0,0;0;0;-52,03886144027366;-119,1;0;0;0;26.0_168.0;0;168,0;26.0_4.9_0.0_168.0_153.0;153.0_39.6_-119.1;26.0_4.9_0.0_168.0_153.0_153.0_39.6_-119.1;0,0;H;26.0_4.9_0.0;26.0_4.9_0.0_168.0_153.0;23,0;26.0_4.9_0.0_4;13,0;-52,03886144027366;-79,5;27,961138559726344;-119,1;27,961138559726344;-79,5;260,0;26.0_4.9_0.0_-52.03886144027366_-119.1;26.0_4.9_0.0_-52.03886144027366_-79.5;26.0_4.9_0.0_27.961138559726344_-119.1;26.0_4.9_0.0_27.961138559726344_-79.5;;;;;;;;;;;;;;Grado_B;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;4,554479583126333e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
378;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;-76,5;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;-80,1;-54,0;-2,0999999999999943;-76,5;-2,0999999999999943;-54,0;260,0;26.0_4.9_0.0_-80.1_-76.5;26.0_4.9_0.0_-80.1_-54.0;26.0_4.9_0.0_-2.0999999999999943_-76.5;26.0_4.9_0.0_-2.0999999999999943_-54.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
379;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;-76,5;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;2,1000000000000085;-54,0;80,10000000000001;-76,5;80,10000000000001;-54,0;260,0;26.0_4.9_0.0_2.1000000000000085_-76.5;26.0_4.9_0.0_2.1000000000000085_-54.0;26.0_4.9_0.0_80.10000000000001_-76.5;26.0_4.9_0.0_80.10000000000001_-54.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
380;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;-51,0;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;-80,1;-28,5;-2,0999999999999943;-51,0;-2,0999999999999943;-28,5;260,0;26.0_4.9_0.0_-80.1_-51.0;26.0_4.9_0.0_-80.1_-28.5;26.0_4.9_0.0_-2.0999999999999943_-51.0;26.0_4.9_0.0_-2.0999999999999943_-28.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
381;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;1;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;-51,0;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;2,1000000000000085;-28,5;80,10000000000001;-51,0;80,10000000000001;-28,5;260,0;26.0_4.9_0.0_2.1000000000000085_-51.0;26.0_4.9_0.0_2.1000000000000085_-28.5;26.0_4.9_0.0_80.10000000000001_-51.0;26.0_4.9_0.0_80.10000000000001_-28.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
382;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;-24,0;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;-80,1;-1,5;-2,0999999999999943;-24,0;-2,0999999999999943;-1,5;260,0;26.0_4.9_0.0_-80.1_-24.0;26.0_4.9_0.0_-80.1_-1.5;26.0_4.9_0.0_-2.0999999999999943_-24.0;26.0_4.9_0.0_-2.0999999999999943_-1.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
383;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;-24,0;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;2,1000000000000085;-1,5;80,10000000000001;-24,0;80,10000000000001;-1,5;260,0;26.0_4.9_0.0_2.1000000000000085_-24.0;26.0_4.9_0.0_2.1000000000000085_-1.5;26.0_4.9_0.0_80.10000000000001_-24.0;26.0_4.9_0.0_80.10000000000001_-1.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
384;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;1,5;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;-80,1;24,0;-2,0999999999999943;1,5;-2,0999999999999943;24,0;260,0;26.0_4.9_0.0_-80.1_1.5;26.0_4.9_0.0_-80.1_24.0;26.0_4.9_0.0_-2.0999999999999943_1.5;26.0_4.9_0.0_-2.0999999999999943_24.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
385;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;2;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;1,5;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;2,1000000000000085;24,0;80,10000000000001;1,5;80,10000000000001;24,0;260,0;26.0_4.9_0.0_2.1000000000000085_1.5;26.0_4.9_0.0_2.1000000000000085_24.0;26.0_4.9_0.0_80.10000000000001_1.5;26.0_4.9_0.0_80.10000000000001_24.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
386;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;3;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;28,5;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;-80,1;51,0;-2,0999999999999943;28,5;-2,0999999999999943;51,0;260,0;26.0_4.9_0.0_-80.1_28.5;26.0_4.9_0.0_-80.1_51.0;26.0_4.9_0.0_-2.0999999999999943_28.5;26.0_4.9_0.0_-2.0999999999999943_51.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
387;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;3;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;28,5;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;2,1000000000000085;51,0;80,10000000000001;28,5;80,10000000000001;51,0;260,0;26.0_4.9_0.0_2.1000000000000085_28.5;26.0_4.9_0.0_2.1000000000000085_51.0;26.0_4.9_0.0_80.10000000000001_28.5;26.0_4.9_0.0_80.10000000000001_51.0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
388;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;3;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;-80,1;54,0;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;-80,1;76,5;-2,0999999999999943;54,0;-2,0999999999999943;76,5;260,0;26.0_4.9_0.0_-80.1_54.0;26.0_4.9_0.0_-80.1_76.5;26.0_4.9_0.0_-2.0999999999999943_54.0;26.0_4.9_0.0_-2.0999999999999943_76.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
389;26;4,9;0,0;160,2;153,0;168.0_153.0;4;4,5;3;4,2;0;0;0;0;3;3;2;2;0;0;C_Grado_A_22.5_78.0_4900;C;22,5;78,0;4900;0,0023363999999999998;0,33124000000000003;0,001755;0,0071955;0,0;0,0005813999999999999;0,0;0,7511556240369801;0;0;2,1000000000000085;54,0;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;1,0;26.0_4.9_0.0_4;13,0;2,1000000000000085;76,5;80,10000000000001;54,0;80,10000000000001;76,5;260,0;26.0_4.9_0.0_2.1000000000000085_54.0;26.0_4.9_0.0_2.1000000000000085_76.5;26.0_4.9_0.0_80.10000000000001_54.0;26.0_4.9_0.0_80.10000000000001_76.5;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;2,111147047025454e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_4;6
390;26;4,9;0,0;168,0;160,5;168.0_160.5;11;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;0;L_Grado_B_39.6_80.0_4900;L;39,6;80,0;4900;0,5703945186602712;0,33124000000000003;0,0;0,0155232;0,0;0,0;0,0017111835559808;0,0;0;0;-42,60572262032415;83,25;0;0;0;26.0_168.0;0;168,0;26.0_4.9_0.0_168.0_160.5;160.5_39.6_83.25;26.0_4.9_0.0_168.0_160.5_160.5_39.6_83.25;0,0;H;26.0_4.9_0.0;26.0_4.9_0.0_168.0_160.5;23,0;26.0_4.9_0.0_11;11,0;-42,60572262032415;122,85;37,39427737967585;83,25;37,39427737967585;122,85;260,0;26.0_4.9_0.0_-42.60572262032415_83.25;26.0_4.9_0.0_-42.60572262032415_122.85;26.0_4.9_0.0_37.39427737967585_83.25;26.0_4.9_0.0_37.39427737967585_122.85;;;;;;;;;;;;;;Grado_B;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;4,554479583126333e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_11;3
391;26;4,9;0,0;168,0;160,5;168.0_160.5;11;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;10;L_Grado_B_39.6_80.0_4900;L;39,6;80,0;4900;0,56920843911452;0,33124000000000003;0,0;0,0155232;0,0;0,0;0,0017076253173435;0,0;0;0;-42,43236500597156;-122,85;0;0;0;26.0_168.0;0;168,0;26.0_4.9_0.0_168.0_160.5;160.5_39.6_-122.85;26.0_4.9_0.0_168.0_160.5_160.5_39.6_-122.85;0,0;H;26.0_4.9_0.0;26.0_4.9_0.0_168.0_160.5;23,0;26.0_4.9_0.0_11;11,0;-42,43236500597156;-83,25;37,56763499402844;-122,85;37,56763499402844;-83,25;260,0;26.0_4.9_0.0_-42.43236500597156_-122.85;26.0_4.9_0.0_-42.43236500597156_-83.25;26.0_4.9_0.0_37.56763499402844_-122.85;26.0_4.9_0.0_37.56763499402844_-83.25;;;;;;;;;;;;;;Grado_B;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;4,554479583126333e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_11;3
392;26;4,9;0,0;160,2;160,5;168.0_160.5;11;4,5;3;4,2;0;0;0;0;2;1;2;1;0;0;C_Grado_A_78.0_78.0_4900;C;78,0;78,0;4900;0,0066082499999999995;0,33124000000000003;0,006084;0,0249444;0,0;0,00052425;0,0;0,9206673476336399;0;0;-80,1;-80,25;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;2,0;26.0_4.9_0.0_11;11,0;-80,1;-2,25;-2,0999999999999943;-80,25;-2,0999999999999943;-2,25;260,0;26.0_4.9_0.0_-80.1_-80.25;26.0_4.9_0.0_-80.1_-2.25;26.0_4.9_0.0_-2.0999999999999943_-80.25;26.0_4.9_0.0_-2.0999999999999943_-2.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;7,318643096354907e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_11;3
393;26;4,9;0,0;160,2;160,5;168.0_160.5;11;4,5;3;4,2;0;0;0;0;2;1;2;1;0;0;C_Grado_A_78.0_78.0_4900;C;78,0;78,0;4900;0,0066082499999999995;0,33124000000000003;0,006084;0,0249444;0,0;0,00052425;0,0;0,9206673476336399;0;0;2,1000000000000085;-80,25;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;2,0;26.0_4.9_0.0_11;11,0;2,1000000000000085;-2,25;80,10000000000001;-80,25;80,10000000000001;-2,25;260,0;26.0_4.9_0.0_2.1000000000000085_-80.25;26.0_4.9_0.0_2.1000000000000085_-2.25;26.0_4.9_0.0_80.10000000000001_-80.25;26.0_4.9_0.0_80.10000000000001_-2.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;7,318643096354907e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_11;3
394;26;4,9;0,0;160,2;160,5;168.0_160.5;11;4,5;3;4,2;0;0;0;0;2;2;2;1;0;0;C_Grado_A_78.0_78.0_4900;C;78,0;78,0;4900;0,0066082499999999995;0,33124000000000003;0,006084;0,0249444;0,0;0,00052425;0,0;0,9206673476336399;0;0;-80,1;2,25;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;2,0;26.0_4.9_0.0_11;11,0;-80,1;80,25;-2,0999999999999943;2,25;-2,0999999999999943;80,25;260,0;26.0_4.9_0.0_-80.1_2.25;26.0_4.9_0.0_-80.1_80.25;26.0_4.9_0.0_-2.0999999999999943_2.25;26.0_4.9_0.0_-2.0999999999999943_80.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;7,318643096354907e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_11;3
395;26;4,9;0,0;160,2;160,5;168.0_160.5;11;4,5;3;4,2;0;0;0;0;2;2;2;1;0;0;C_Grado_A_78.0_78.0_4900;C;78,0;78,0;4900;0,0066082499999999995;0,33124000000000003;0,006084;0,0249444;0,0;0,00052425;0,0;0,9206673476336399;0;0;2,1000000000000085;2,25;0;0;0;0;V;168,0;;;;;;26.0_4.9_0.0;;2,0;26.0_4.9_0.0_11;11,0;2,1000000000000085;80,25;80,10000000000001;2,25;80,10000000000001;80,25;260,0;26.0_4.9_0.0_2.1000000000000085_2.25;26.0_4.9_0.0_2.1000000000000085_80.25;26.0_4.9_0.0_80.10000000000001_2.25;26.0_4.9_0.0_80.10000000000001_80.25;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;1,0;1,0;2,0;8,0;Grado_A;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;7,318643096354907e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_11;3
396;26;4,9;0,0;229,0;130,5;229.0_130.5;6;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;0;L_Grado_B_39.6_142.0_4900;L;39,6;142,0;4900;0,8130545201654524;0,33124000000000003;0,0;0,02755368;0,0;0,0;0,0024391635604963;0,0;0;0;-72,62814605922416;68,25;0;0;0;26.0_229.0;0;229,0;26.0_4.9_0.0_229.0_130.5;130.5_39.6_68.25;26.0_4.9_0.0_229.0_130.5_130.5_39.6_68.25;0,0;H;26.0_4.9_0.0;26.0_4.9_0.0_229.0_130.5;14,0;26.0_4.9_0.0_6;14,0;-72,62814605922416;107,85;69,37185394077584;68,25;69,37185394077584;107,85;260,0;26.0_4.9_0.0_-72.62814605922416_68.25;26.0_4.9_0.0_-72.62814605922416_107.85;26.0_4.9_0.0_69.37185394077584_68.25;26.0_4.9_0.0_69.37185394077584_107.85;;;;;;;;;;;;;;Grado_B;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;8,084201260049241e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_6;8
397;26;4,9;0,0;229,0;130,5;229.0_130.5;6;0,0;0;0,0;0;0;0;0;0;0;0;0;Corte_2;10;L_Grado_B_39.6_142.0_4900;L;39,6;142,0;4900;0,8123370892457075;0,33124000000000003;0,0;0,02755368;0,0;0,0;0,0024370112677371;0,0;0;0;-72,53899365169053;-107,85;0;0;0;26.0_229.0;0;229,0;26.0_4.9_0.0_229.0_130.5;130.5_39.6_-107.85;26.0_4.9_0.0_229.0_130.5_130.5_39.6_-107.85;0,0;H;26.0_4.9_0.0;26.0_4.9_0.0_229.0_130.5;14,0;26.0_4.9_0.0_6;14,0;-72,53899365169053;-68,25;69,46100634830947;-107,85;69,46100634830947;-68,25;260,0;26.0_4.9_0.0_-72.53899365169053_-107.85;26.0_4.9_0.0_-72.53899365169053_-68.25;26.0_4.9_0.0_69.46100634830947_-107.85;26.0_4.9_0.0_69.46100634830947_-68.25;;;;;;;;;;;;;;Grado_B;0,08351445767435953;Quad1;Mulchen;1,0;26.0_4.9;26.0_4.9_0.0;8,084201260049241e-06;0,0002933982415433888;9,718523352883212e-05;2,4502995025106858e-05;28.0_4.9;0,0002933982415433888;28.0_4.9_6;8
